timestamp_sec,timestamp_nanosec,ticks_left,ticks_right
1701438678,824964831,3230,3230
1701438678,873094563,3264,3264
1701438678,952383080,3318,3319
1701438678,968390013,3329,3330
1701438679,32284029,3372,3373
1701438679,81623532,3407,3408
1701438679,128788258,3438,3439
1701438679,161767980,3462,3462
1701438679,242936738,3516,3517
1701438679,288915673,3546,3547
1701438679,321707472,3570,3571
1701438679,369991151,3601,3601
1701438679,433877477,3645,3646
1701438679,482519877,3679,3680
1701438679,530163221,3709,3710
1701438679,578084454,3743,3744
1701438679,626124678,3774,3775
1701438679,689369458,3817,3818
1701438679,722659796,3842,3843
1701438679,785300687,3883,3884
1701438679,833525762,3917,3918
1701438679,882773756,3951,3952
1701438679,931254816,3981,3981
1701438679,993743016,4026,4026
1701438680,57683071,4069,4070
1701438680,91403917,4089,4090
1701438680,172219889,4144,4145
1701438680,204215628,4168,4169
1701438680,218995551,4178,4178
1701438680,283314877,4222,4224
1701438680,332122003,4252,4253
1701438680,363323373,4277,4278
1701438680,426329663,4317,4318
1701438680,491272631,4361,4362
1701438680,523449665,4385,4386
1701438680,586531351,4426,4427
1701438680,634557496,4460,4461
1701438680,683613422,4490,4492
1701438680,732067322,4513,4514
1701438680,778880041,4533,4534
1701438680,827884285,4547,4548
1701438680,892165829,4558,4559
1701438680,940135283,4561,4562
1701438680,988071999,4564,4564
1701438681,35321462,4565,4566
1701438681,85148399,4568,4570
1701438681,131468256,4572,4573
1701438681,164340034,4573,4576
1701438681,227526730,4578,4580
1701438681,291750504,4582,4584
1701438681,340870384,4585,4587
1701438681,371895898,4588,4589
1701438681,420615669,4591,4593
1701438681,485003643,4595,4597
1701438681,532969072,4598,4600
1701438681,580622863,4601,4603
1701438681,628948484,4604,4606
1701438681,693233787,4609,4610
1701438681,725167795,4611,4613
1701438681,772444680,4614,4616
1701438681,836288396,4618,4620
1701438681,868438804,4620,4622
1701438681,932571416,4628,4630
1701438681,982123759,4635,4637
1701438682,28681803,4639,4641
1701438682,93865040,4638,4640
1701438682,141346662,4638,4640
1701438682,191216423,4638,4640
1701438682,237858121,4638,4640
1701438682,285350214,4638,4640
1701438682,334141386,4636,4642
1701438682,381582923,4630,4648
1701438682,431250600,4622,4657
1701438682,493391330,4604,4675
1701438682,541437516,4586,4692
1701438682,573512661,4574,4705
1701438682,637402049,4544,4735
1701438682,685661931,4518,4761
1701438682,735039189,4495,4784
1701438682,767136673,4477,4802
1701438682,831086328,4447,4832
1701438682,895011922,4414,4865
1701438682,926901862,4397,4882
1701438683,7100843,4357,4922
1701438683,103233771,4309,4970
1701438683,188918304,4270,5009
1701438683,262617177,4241,5037
1701438683,279701089,4238,5041
1701438683,342625089,4229,5050
1701438683,359763256,4228,5051
1701438683,422739068,4227,5051
1701438683,486780366,4227,5051
1701438683,535896749,4227,5051
1701438683,584022451,4227,5051
1701438683,648108519,4227,5051
1701438683,679609846,4227,5051
1701438683,759543043,4227,5051
1701438683,792066026,4227,5051
1701438683,839531668,4231,5055
1701438683,888246010,4240,5064
1701438683,919546626,4249,5073
1701438683,983301988,4274,5098
1701438684,31385159,4296,5120
1701438684,79460689,4326,5149
1701438684,143495360,4372,5195
1701438684,191542073,4402,5226
1701438684,399836187,4546,5369
1701438684,450214134,4580,5403
1701438684,496389979,4611,5434
1701438684,513078722,4621,5444
1701438684,545098536,4645,5468
1701438684,560292197,4655,5478
1701438684,576381917,4665,5488
1701438684,609315204,4689,5512
1701438684,640399302,4710,5532
1701438684,689261158,4743,5566
1701438684,736571207,4774,5597
1701438684,784408946,4808,5631
1701438684,832478085,4839,5662
1701438684,896745811,4882,5705
1701438684,944618820,4916,5739
1701438684,992614945,4948,5771
1701438685,40709962,4982,5804
1701438685,72786719,5002,5825
1701438685,153936949,5056,5879
1701438685,185832006,5079,5902
1701438685,233983513,5111,5934
1701438685,297413820,5154,5977
1701438685,346101116,5189,6012
1701438685,394174386,5219,6042
1701438685,426300302,5243,6066
1701438685,473321857,5273,6096
1701438685,538843981,5318,6141
1701438685,585642700,5352,6175
1701438685,665672370,5406,6229
1701438685,681520249,5415,6239
1701438685,745653441,5460,6283
1701438685,778753349,5481,6304
1701438685,826890036,5515,6338
1701438685,874923798,5544,6368
1701438685,938561211,5589,6413
1701438685,986977161,5623,6447
1701438686,50573397,5667,6490
1701438686,83058275,5687,6511
1701438686,147137869,5732,6555
1701438686,178367466,5752,6576
1701438686,242329574,5796,6619
1701438686,290658199,5830,6653
1701438686,338822412,5861,6685
1701438686,419980812,5915,6739
1701438686,451979782,5939,6762
1701438686,498925330,5969,6793
1701438686,531962490,5993,6817
1701438686,594861938,6034,6858
1701438686,643979288,6068,6891
1701438686,691254143,6102,6925
1701438686,723974771,6122,6946
1701438686,789024186,6167,6991
1701438686,836088478,6197,7020
1701438686,884125350,6231,7055
1701438686,948995308,6276,7100
1701438686,995280146,6306,7130
1701438687,43375597,6340,7163
1701438687,91470424,6374,7197
1701438687,139638762,6405,7229
1701438687,188406513,6439,7263
1701438687,235625319,6469,7292
1701438687,300904086,6514,7338
1701438687,348512065,6548,7372
1701438687,380975025,6568,7392
1701438687,444828020,6612,7435
1701438687,493073101,6646,7469
1701438687,541272278,6677,7501
1701438687,590137299,6711,7535
1701438687,652434964,6754,7578
1701438687,700578728,6786,7610
1701438687,750122358,6820,7644
1701438687,780481774,6840,7664
1701438687,830051917,6875,7698
1701438687,892549895,6918,7741
1701438687,924500142,6938,7762
1701438687,989945435,6983,7807
1701438688,37513286,7013,7836
1701438688,101850473,7058,7881
1701438688,133880889,7081,7905
1701438688,181968155,7112,7936
1701438688,230100062,7146,7970
1701438688,294034525,7190,8013
1701438688,326009018,7210,8034
1701438688,406223805,7264,8088
1701438688,438069363,7285,8108
1701438688,486203411,7318,8142
1701438688,549357590,7363,8187
1701438688,581499099,7383,8208
1701438688,645541662,7427,8251
1701438688,693530146,7461,8285
1701438688,743043469,7492,8316
1701438688,789597674,7526,8351
1701438688,853770581,7570,8394
1701438688,902911407,7601,8425
1701438688,949782650,7635,8459
1701438688,998951429,7665,8489
1701438689,46810524,7699,8523
1701438689,79029893,7720,8544
1701438689,143241628,7764,8588
1701438689,174471809,7788,8612
1701438689,254572127,7842,8666
1701438689,478594184,7991,8816
1701438689,494543119,8005,8829
1701438689,510578699,8016,8840
1701438689,574681052,8059,8883
1701438689,606769986,8080,8904
1701438689,638791213,8100,8924
1701438689,670684542,8124,8948
1701438689,718879430,8154,8978
1701438689,750975545,8179,9003
1701438689,767911995,8188,9012
1701438689,816348881,8223,9047
1701438689,848149482,8243,9067
1701438689,897246518,8277,9101
1701438689,943276733,8308,9132
1701438690,7279560,8352,9176
1701438690,40241196,8372,9196
1701438690,103542062,8417,9241
1701438690,137226184,8440,9265
1701438690,199413944,8481,9305
1701438690,247517857,8515,9339
1701438690,296416979,8549,9373
1701438690,343808321,8580,9404
1701438690,407718716,8624,9448
1701438690,439809136,8644,9468
1701438690,487836721,8675,9499
1701438690,551861271,8706,9531
1701438690,600920504,8722,9547
1701438690,648938874,8735,9560
1701438690,681002599,8741,9565
1701438690,745864872,8746,9570
1701438690,793155842,8748,9572
1701438690,856435942,8751,9576
1701438690,888372290,8754,9578
1701438690,952277500,8758,9582
1701438690,985649201,8760,9585
1701438691,48538215,8764,9589
1701438691,96802283,8768,9592
1701438691,145511743,8771,9595
1701438691,192571617,8774,9599
1701438691,257382976,8779,9603
1701438691,288899219,8780,9605
1701438691,337301510,8784,9608
1701438691,385439865,8787,9611
1701438691,450087264,8791,9616
1701438691,481993466,8793,9618
1701438691,546211193,8797,9622
1701438691,594037240,8800,9626
1701438691,657462589,8805,9630
1701438691,690249770,8807,9632
1701438691,754244522,8811,9636
1701438691,801466635,8814,9639
1701438691,833463566,8816,9642
1701438691,897840831,8820,9646
1701438691,946944596,8824,9649
1701438691,977812151,8828,9654
1701438692,58963995,8837,9663
1701438692,106275701,8838,9666
1701438692,139063895,8838,9666
1701438692,187188240,8838,9666
1701438692,250871856,8838,9666
1701438692,299184558,8838,9666
1701438692,346379189,8836,9668
1701438692,396065709,8830,9674
1701438692,459232576,8817,9687
1701438692,491207119,8809,9696
1701438692,538343352,8793,9712
1701438692,602423244,8769,9736
1701438692,682595326,8729,9775
1701438692,698605977,8719,9786
1701438692,746839318,8695,9810
1701438692,795376520,8670,9835
1701438692,875551997,8630,9875
1701438692,907890578,8614,9890
1701438693,98921268,8517,9987
1701438693,147945850,8494,10010
1701438693,210607008,8465,10039
1701438693,258794673,8447,10057
1701438693,275912566,8442,10061
1701438693,323663867,8434,10070
1701438693,338770915,8431,10073
1701438693,370576826,8430,10075
1701438693,404229749,8429,10075
1701438693,434453499,8428,10077
1701438693,450412302,8426,10078
1701438693,484053046,8425,10079
1701438693,546609218,8423,10082
1701438693,594293590,8423,10082
1701438693,642876743,8423,10082
1701438693,691143015,8423,10082
1701438693,755200610,8423,10082
1701438693,803014206,8423,10082
1701438693,866417796,8423,10082
1701438693,881756920,8423,10082
1701438693,946439341,8423,10082
1701438693,994917625,8423,10082
1701438694,42998478,8426,10085
1701438694,107050376,8439,10098
1701438694,154019536,8455,10114
1701438694,217830434,8484,10142
1701438694,267004438,8509,10168
1701438694,297761029,8531,10190
1701438694,331006320,8551,10211
1701438694,377742265,8587,10246
1701438694,457691180,8642,10301
1701438694,505590988,8674,10332
1701438694,553713091,8708,10367
1701438694,617441960,8751,10410
1701438694,649872194,8771,10430
1701438694,697391289,8806,10464
1701438694,745486549,8837,10495
1701438694,793376130,8871,10530
1701438694,858270241,8914,10573
1701438694,905263054,8946,10604
1701438694,954051589,8980,10638
1701438695,1985728,9009,10668
1701438695,50025862,9043,10702
1701438695,98598412,9078,10736
1701438695,145960581,9109,10767
1701438695,192785565,9143,10801
1701438695,272690385,9197,10855
1701438695,305872196,9217,10876
1701438695,352677543,9251,10910
1701438695,400752144,9282,10940
1701438695,464831775,9326,10985
1701438695,512517755,9360,11019
1701438695,560481513,9391,11049
1701438695,592449078,9414,11073
1701438695,640380179,9445,11103
1701438695,688720513,9479,11138
1701438695,817364147,9567,11226
1701438695,849235852,9588,11246
1701438695,881158476,9608,11267
1701438695,913235657,9632,11291
1701438695,961082293,9663,11321
1701438696,8382344,9696,11355
1701438696,41004418,9717,11376
1701438696,88907009,9751,11410
1701438696,138143777,9785,11444
1701438696,185682401,9815,11473
1701438696,247751748,9860,11518
1701438696,296778980,9894,11552
1701438696,346065775,9924,11582
1701438696,391623539,9958,11616
1701438696,439677600,9989,11647
1701438696,487525815,10023,11682
1701438696,551544473,10067,11725
1701438696,599464464,10098,11756
1701438696,647402128,10132,11790
1701438696,696372475,10166,11824
1701438696,745221108,10196,11854
1701438696,791360667,10230,11888
1701438696,857094312,10275,11933
1701438696,903638561,10304,11963
1701438696,952222482,10339,11997
1701438697,15442938,10383,12041
1701438697,63442199,10414,12072
1701438697,95429720,10438,12095
1701438697,144219513,10469,12126
1701438697,191986820,10502,12160
1701438697,255959078,10546,12204
1701438697,303303386,10577,12235
1701438697,353214267,10611,12269
1701438697,398877024,10641,12299
1701438697,446895313,10675,12333
1701438697,495934724,10709,12367
1701438697,542856660,10740,12398
1701438697,591539815,10775,12433
1701438697,655914841,10818,12476
1701438697,702659682,10849,12507
1701438697,752132446,10884,12541
1701438697,782615850,10904,12562
1701438697,846333410,10947,12605
1701438697,894344469,10981,12639
1701438697,942449243,11013,12670
1701438697,990808890,11047,12705
1701438698,72055010,11101,12759
1701438698,87133808,11111,12768
1701438698,134478936,11144,12803
1701438698,183184846,11176,12834
1701438698,247182636,11219,12877
1701438698,294257141,11253,12911
1701438698,343051677,11285,12942
1701438698,390690414,11319,12977
1701438698,455139621,11362,13020
1701438698,502271276,11393,13051
1701438698,550277703,11428,13085
1701438698,581848917,11448,13106
1701438698,645615380,11491,13149
1701438698,678696002,11511,13169
1701438698,758562572,11566,13223
1701438698,789546622,11590,13248
1701438698,839085057,11620,13277
1701438698,901752882,11665,13323
1701438698,933491066,11688,13346
1701438698,997763259,11729,13387
1701438699,29577246,11753,13411
1701438699,93275197,11797,13454
1701438699,141361120,11828,13486
1701438699,189444176,11862,13520
1701438699,237999262,11892,13549
1701438699,301394686,11937,13595
1701438699,349304912,11971,13629
1701438699,382148038,11991,13649
1701438699,445944486,12035,13692
1701438699,493955915,12069,13726
1701438699,542028091,12100,13757
1701438699,590013930,12134,13792
1701438699,621970297,12154,13812
1701438699,702080436,12209,13866
1701438699,732767683,12232,13890
1701438699,780988089,12263,13921
1701438699,845416543,12306,13964
1701438699,892605713,12341,13998
1701438699,940665101,12372,14029
1701438699,988669462,12406,14063
1701438700,36375190,12436,14093
1701438700,100671920,12480,14138
1701438700,148385588,12514,14172
1701438700,180485752,12535,14193
1701438700,244478571,12578,14236
1701438700,292778080,12613,14270
1701438700,325079140,12633,14290
1701438700,374883288,12667,14325
1701438700,437015949,12708,14365
1701438700,484269473,12742,14399
1701438700,549007620,12786,14443
1701438700,596938482,12812,14469
1701438700,660459119,12842,14501
1701438700,694223183,12855,14513
1701438700,741230257,12867,14525
1701438700,787699223,12875,14533
1701438700,835731554,12878,14536
1701438700,883659747,12881,14539
1701438700,932450715,12884,14542
1701438700,995580829,12889,14547
1701438701,43668803,12893,14551
1701438701,92384561,12896,14555
1701438701,139663163,12900,14558
1701438701,187606298,12903,14561
1701438701,235370168,12906,14564
1701438701,283333998,12909,14567
1701438701,331815745,12912,14571
1701438701,395269660,12916,14575
1701438701,443502568,12920,14578
1701438701,491514778,12923,14582
1701438701,541953469,12926,14585
1701438701,604196982,12931,14589
1701438701,636228037,12932,14591
1701438701,700430875,12937,14595
1701438701,731255288,12939,14598
1701438701,795909485,12943,14602
1701438701,842743702,12947,14605
1701438701,891258976,12949,14609
1701438701,939664279,12953,14612
1701438702,66621272,12963,14622
1701438702,100171186,12967,14627
1701438702,130902225,12971,14631
1701438702,162565330,12973,14633
1701438702,194558468,12974,14633
1701438702,242510885,12974,14633
1701438702,290698278,12974,14633
1701438702,338789198,12972,14635
1701438702,387246480,12967,14641
1701438702,452010681,12954,14654
1701438702,482439963,12946,14662
1701438702,530753179,12929,14678
1701438702,578590494,12912,14696
1701438702,658479405,12873,14734
1701438702,675146106,12866,14742
1701438702,723111099,12840,14768
1701438702,787366084,12807,14801
1701438702,834985478,12784,14823
1701438702,882944735,12759,14848
1701438702,931216555,12734,14873
1701438702,993835815,12704,14903
1701438703,41790596,12679,14928
1701438703,91065577,12654,14954
1701438703,266547101,12579,15029
1701438703,297736779,12573,15035
1701438703,329567360,12568,15040
1701438703,346448292,12566,15042
1701438703,377692011,12565,15043
1701438703,409527360,12564,15043
1701438703,441441920,12563,15045
1701438703,489829725,12560,15048
1701438703,537688603,12559,15048
1701438703,587251961,12559,15048
1701438703,633299958,12559,15048
1701438703,681306265,12559,15048
1701438703,747205726,12559,15048
1701438703,794712985,12559,15048
1701438703,842026365,12559,15048
1701438703,890166092,12559,15048
1701438703,938150158,12559,15048
1701438703,985558699,12559,15048
1701438704,35040712,12563,15051
1701438704,98020228,12575,15064
1701438704,145996410,12591,15081
1701438704,177968779,12603,15093
1701438704,240838856,12635,15125
1701438704,288894324,12666,15156
1701438704,336870305,12699,15188
1701438704,384832055,12734,15223
1701438704,433969230,12764,15253
1701438704,496722199,12809,15299
1701438704,544535376,12843,15332
1701438704,592620309,12873,15362
1701438704,640590699,12907,15396
1701438704,688874748,12941,15430
1701438704,752370288,12982,15471
1701438704,784410936,13006,15495
1701438704,865216586,13061,15549
1701438704,896560607,13081,15570
1701438704,928508080,13104,15594
1701438704,993214023,13145,15634
1701438705,25130286,13170,15658
1701438705,73054058,13199,15688
1701438705,153025216,13254,15742
1701438705,184985715,13278,15767
1701438705,232965740,13308,15797
1701438705,280807363,13342,15831
1701438705,343839670,13387,15876
1701438705,423822067,13441,15930
1701438705,440340401,13451,15940
1701438705,471741450,13471,15960
1701438705,520948403,13505,15994
1701438705,583904111,13550,16039
1701438705,647717400,13593,16082
1701438705,695795911,13625,16114
1701438705,727640176,13648,16137
1701438705,775610999,13679,16168
1701438705,839467453,13723,16212
1701438705,887495136,13757,16245
1701438705,935509239,13788,16277
1701438705,970001189,13812,16301
1701438706,31307476,13852,16341
1701438706,95281679,13897,16386
1701438706,143262952,13931,16420
1701438706,175315467,13951,16440
1701438706,240181702,13995,16484
1701438706,287853454,14029,16518
1701438706,320131435,14050,16539
1701438706,383954199,14094,16583
1701438706,432072804,14124,16613
1701438706,495388431,14168,16658
1701438706,527759607,14192,16681
1701438706,575992208,14223,16712
1701438706,638884817,14267,16756
1701438706,687462251,14301,16790
1701438706,750652673,14342,16830
1701438706,798633879,14375,16864
1701438706,830569808,14396,16885
1701438706,878634503,14430,16919
1701438706,928127153,14464,16953
1701438706,990469941,14505,16994
1701438707,38480993,14539,17028
1701438707,102342369,14583,17072
1701438707,135654653,14603,17092
1701438707,183231688,14637,17126
1701438707,247258603,14682,17171
1701438707,296100708,14712,17201
1701438707,359204386,14757,17246
1701438707,391126106,14777,17266
1701438707,454762344,14821,17309
1701438707,471067306,14831,17320
1701438707,534706811,14875,17364
1701438707,582964506,14909,17398
1701438707,646521148,14953,17443
1701438707,677871685,14974,17463
1701438707,741808198,15017,17507
1701438707,789774413,15049,17538
1701438707,837859470,15083,17572
1701438707,886598348,15117,17606
1701438707,935048152,15146,17636
1701438707,981674672,15181,17669
1701438708,29565130,15212,17701
1701438708,109566234,15266,17755
1701438708,173738011,15311,17800
1701438708,253754524,15365,17854
1701438708,285566537,15388,17877
1701438708,317293914,15408,17897
1701438708,349441379,15429,17917
1701438708,383208892,15453,17942
1701438708,430245391,15483,17972
1701438708,493483441,15528,18017
1701438708,525368469,15551,18040
1701438708,573353938,15583,18072
1701438708,654240321,15637,18126
1701438708,686077360,15660,18149
1701438708,734224887,15692,18180
1701438708,798078853,15735,18224
1701438708,829998779,15755,18244
1701438708,894148498,15800,18289
1701438708,941291487,15834,18323
1701438708,988966096,15864,18353
1701438709,36705990,15898,18387
1701438709,84797985,15932,18421
1701438709,133918579,15964,18452
1701438709,181392631,15998,18486
1701438709,231078105,16027,18516
1701438709,292494523,16072,18561
1701438709,324842753,16095,18584
1701438709,389577969,16136,18625
1701438709,436350455,16170,18659
1701438709,484609378,16204,18693
1701438709,724286129,16367,18855
1701438709,757128093,16387,18876
1701438709,788565126,16408,18896
1701438709,804320173,16422,18910
1701438709,837068818,16442,18930
1701438709,868388589,16462,18950
1701438709,899760589,16487,18975
1701438709,933224045,16507,18995
1701438709,981045432,16541,19029
1701438710,27876625,16571,19060
1701438710,76884323,16605,19093
1701438710,124936735,16639,19127
1701438710,188900338,16680,19168
1701438710,221000532,16704,19193
1701438710,283843264,16748,19236
1701438710,332887531,16779,19267
1701438710,379855852,16813,19301
1701438710,459946557,16868,19356
1701438710,507538192,16897,19386
1701438710,523636178,16911,19399
1701438710,571664379,16942,19431
1701438710,637217908,16985,19474
1701438710,683454779,17020,19508
1701438710,731543769,17047,19535
1701438710,779312925,17072,19561
1701438710,827310150,17089,19579
1701438710,875673393,17104,19593
1701438710,923292604,17113,19603
1701438710,971348989,17117,19606
1701438711,35270929,17119,19608
1701438711,68085601,17120,19609
1701438711,132159367,17124,19614
1701438711,180020810,17128,19617
1701438711,227985375,17131,19620
1701438711,290618622,17135,19625
1701438711,371973485,17141,19630
1701438711,418848777,17144,19633
1701438711,451919245,17146,19635
1701438711,484297602,17148,19638
1701438711,547962383,17152,19642
1701438711,594394847,17156,19645
1701438711,643592606,17159,19649
1701438711,690729759,17163,19653
1701438711,738645625,17170,19660
1701438711,786456661,17176,19666
1701438711,834511435,17179,19669
1701438711,883304932,17179,19669
1701438711,930710917,17179,19669
1701438711,978425118,17179,19669
1701438712,26305127,17179,19669
1701438712,91101406,17176,19673
1701438712,139226802,17169,19679
1701438712,187174246,17160,19689
1701438712,235160707,17146,19702
1701438712,282423851,17129,19720
1701438712,331814921,17110,19739
1701438712,379178596,17086,19763
1701438712,427002100,17063,19786
1701438712,474996982,17038,19811
1701438712,539005163,17004,19845
1701438712,585868539,16982,19867
1701438712,633846274,16957,19892
1701438712,683063178,16932,19917
1701438712,730815451,16909,19940
