timestamp_sec,timestamp_nanosec,current_ma_left,current_ma_right,pwm_left,pwm_right,wheels_enabled
1701438675,764876156,61,76,21564,20124,True
1701438675,813994439,140,48,19093,22425,True
1701438675,877199190,60,147,20029,18918,True
1701438675,925205826,122,106,19777,19345,True
1701438675,957092118,91,173,18717,20994,True
1701438676,5484155,148,88,18707,21010,True
1701438676,85529763,113,45,19356,22159,True
1701438676,117205588,149,45,20745,21883,True
1701438676,165389698,49,70,20731,20860,True
1701438676,229311305,89,131,18447,19840,True
1701438676,261314860,102,54,21164,21079,True
1701438676,309447091,145,74,18651,22131,True
1701438676,374457421,45,141,20981,20148,True
1701438676,405849149,148,65,19286,20745,True
1701438676,469696147,72,78,21163,19765,True
1701438676,517775345,158,42,20854,21674,True
1701438676,566010171,86,74,20839,20948,True
1701438676,614901893,109,55,19109,21854,True
1701438676,662037614,111,62,21010,21103,True
1701438676,726260453,121,111,19741,19179,True
1701438676,758227742,77,180,18659,19938,True
1701438676,823705570,56,126,19306,18627,True
1701438676,870271178,56,77,21009,19692,True
1701438676,918369758,165,40,20797,21816,True
1701438676,966827592,45,68,20615,20926,True
1701438677,46841415,44,155,20784,19366,True
1701438677,78866473,52,92,20406,18560,True
1701438677,110604194,153,98,19391,22573,True
1701438677,158794436,91,163,18925,19994,True
1701438677,223724791,62,169,19401,19205,True
1701438677,270916311,61,104,21108,19182,True
1701438677,318968100,114,38,20723,21226,True
1701438677,367222474,50,99,21155,20554,True
1701438677,415170828,113,33,19069,21868,True
1701438677,463521267,105,78,21059,20495,True
1701438677,511169019,155,54,19054,22210,True
1701438677,559454838,93,124,18853,20819,True
1701438677,623572437,65,161,19570,19434,True
1701438677,671449130,62,91,20230,19402,True
1701438677,735562640,144,92,18611,20978,True
1701438677,799884961,59,85,21204,19111,True
1701438677,815715170,115,33,19875,21970,True
1701438677,863808874,75,60,21174,20251,True
1701438677,913265951,146,49,19854,22006,True
1701438677,975976015,52,145,20668,19360,True
1701438678,24005700,84,154,18239,19430,True
1701438678,73499455,75,97,20368,19351,True
1701438678,136158254,156,82,18676,20843,True
1701438678,184266164,130,43,19899,22099,True
1701438678,233143248,122,112,18774,21472,True
1701438678,280452653,46,154,20062,19234,True
1701438678,313048794,148,47,19594,22271,True
1701438678,376504102,45,157,20676,19337,True
1701438678,424586566,79,145,18736,19974,True
1701438678,473764676,55,103,20720,19639,True
1701438678,520784456,118,52,20610,21258,True
1701438678,568935095,44,97,20780,20306,True
1701438678,616890896,112,46,19890,22208,True
1701438678,664923771,69,45,21248,20436,True
1701438678,712936889,140,48,19939,22251,True
1701438678,777305657,50,161,20733,19226,True
1701438678,825182941,85,153,18793,20022,True
1701438678,873320723,54,112,20523,18823,True
1701438678,937516681,150,49,19065,21724,True
1701438678,969610938,57,104,21005,20336,True
1701438679,17694750,122,36,19904,21891,True
1701438679,65575416,58,67,21161,20741,True
1701438679,130093360,106,119,18804,19806,True
1701438679,163055607,121,116,18802,20697,True
1701438679,243232878,140,46,19190,21601,True
1701438679,273980487,52,131,20862,18973,True
1701438679,322973897,94,39,20349,21745,True
1701438679,370199510,57,101,20948,19557,True
1701438679,418036669,114,39,20387,21983,True
1701438679,466129781,59,73,20645,20939,True
1701438679,530382762,113,127,18694,20915,True
1701438679,578306008,60,107,20687,18836,True
1701438679,626341504,125,102,19300,19715,True
1701438679,674715027,43,134,20816,19198,True
1701438679,723871559,82,55,20620,21391,True
1701438679,770723353,57,87,20671,19016,True
1701438679,818663960,117,40,20596,21147,True
1701438679,866711564,52,77,20972,20565,True
1701438679,914803496,101,44,19596,22165,True
1701438679,978984182,52,142,20303,19066,True
1701438680,58958605,124,119,18658,20731,True
1701438680,75004532,57,152,20965,19220,True
1701438680,139237222,155,58,18957,21713,True
1701438680,204431841,48,136,20659,19261,True
1701438680,219214164,105,67,20371,21382,True
1701438680,267268334,66,137,21025,20087,True
1701438680,315384714,123,42,19898,22194,True
1701438680,364542128,157,98,19202,21146,True
1701438680,427546993,138,111,18767,20854,True
1701438680,475565716,100,141,19849,19053,True
1701438680,524716759,40,80,21024,20333,True
1701438680,587743812,54,46,20869,21170,True
1701438680,619904054,73,42,21154,21274,True
1701438680,667881982,24,75,15555,14806,True
1701438680,715911366,28,70,10807,12642,True
1701438680,780143342,39,20,8111,7587,True
1701438680,828105217,18,16,5224,6808,True
1701438680,876153947,34,34,1666,2418,True
1701438680,925186588,41,17,923,1172,True
1701438680,972504837,67,126,4019,4470,True
1701438681,20534870,196,221,5580,5434,True
1701438681,68454514,26,52,2180,3306,True
1701438681,132685554,6,82,2316,3293,True
1701438681,165554786,132,87,3905,3345,True
1701438681,228743676,72,91,3141,3515,True
1701438681,276728251,174,47,4479,4013,True
1701438681,324996306,136,115,3719,3718,True
1701438681,373135011,20,31,2731,2785,True
1701438681,421835635,77,59,2938,3305,True
1701438681,469063566,79,98,3459,4356,True
1701438681,517150903,87,50,4080,3828,True
1701438681,565429062,137,117,3363,3758,True
1701438681,629215903,110,102,2832,3388,True
1701438681,693450127,20,134,3896,4060,True
1701438681,725389984,21,107,2611,3185,True
1701438681,773687227,103,72,3872,3364,True
1701438681,821867247,99,72,3625,4170,True
1701438681,869708564,79,104,2607,3396,True
1701438681,917836046,292,244,9056,9709,True
1701438681,965826233,12,13,3163,3488,True
1701438682,29899894,24,16,0,0,True
1701438682,77773605,4,6,0,0,True
1701438682,126028342,0,0,0,0,True
1701438682,191432364,0,0,0,0,True
1701438682,222817421,0,0,0,0,True
1701438682,271528210,0,0,0,0,True
1701438682,318267996,269,249,-6443,6419,True
1701438682,382827885,185,165,-8442,7756,True
1701438682,431468433,194,174,-10890,10047,True
1701438682,478409397,146,159,-11524,9958,True
1701438682,526864625,130,161,-12820,11538,True
1701438682,574818826,153,112,-16333,14048,True
1701438682,622675520,146,169,-17182,15365,True
1701438682,671396362,177,124,-14979,14646,True
1701438682,718771236,71,73,-16022,13879,True
1701438682,767436754,106,47,-17327,15233,True
1701438682,815219682,47,68,-15992,14382,True
1701438682,895227641,45,51,-15785,14548,True
1701438682,927131238,116,45,-17189,16218,True
1701438683,7324726,88,41,-16849,16309,True
1701438683,23314194,59,39,-16738,15828,True
1701438683,119746430,52,36,-16024,14897,True
1701438683,263831529,58,21,-3971,5374,True
1701438683,280920475,33,70,-4920,4652,True
1701438683,327802571,16,22,-2325,2402,True
1701438683,343907631,32,28,-575,1167,True
1701438683,423961041,4,0,0,0,True
1701438683,487993092,0,0,0,0,True
1701438683,536138529,0,0,0,0,True
1701438683,568210203,0,0,0,0,True
1701438683,648329831,0,0,0,0,True
1701438683,680838092,0,0,0,0,True
1701438683,744199027,0,0,0,0,True
1701438683,792288556,75,100,3307,3307,True
1701438683,824320083,195,261,8713,11172,True
1701438683,872365727,173,228,9615,10811,True
1701438683,920819614,249,111,13400,12530,True
1701438683,984545444,289,96,17233,16902,True
1701438684,32605776,165,189,20071,16888,True
1701438684,80740476,212,218,20544,22897,True
1701438684,128884726,67,159,21859,19634,True
1701438684,177066211,42,129,21176,18902,True
1701438684,385078390,48,134,20722,20229,True
1701438684,450432661,167,30,18811,21540,True
1701438684,481292263,67,144,20954,18959,True
1701438684,513349123,125,58,18896,22416,True
1701438684,530687272,128,86,20197,20240,True
1701438684,545311742,137,42,18750,22102,True
1701438684,577630676,51,137,21333,18776,True
1701438684,610573244,77,151,20919,18896,True
1701438684,641671107,110,42,19056,22323,True
1701438684,673465751,78,130,20898,19193,True
1701438684,721280061,146,52,19034,21127,True
1701438684,770877597,118,60,18642,21596,True
1701438684,833696508,125,103,20309,20675,True
1701438684,882001154,66,136,21370,19492,True
1701438684,931380211,84,140,20298,20124,True
1701438684,978370543,66,134,21070,18493,True
1701438685,25923297,143,67,20548,20925,True
1701438685,74003202,73,153,20608,19273,True
1701438685,138508865,85,69,18725,22203,True
1701438685,171391786,121,46,18840,22240,True
1701438685,234205310,104,79,19952,20987,True
1701438685,282396598,52,146,20952,19749,True
1701438685,330572819,100,114,20529,19176,True
1701438685,380073897,51,153,20882,19031,True
1701438685,426525728,109,91,19818,20357,True
1701438685,474536678,64,135,21248,18869,True
1701438685,522614803,132,64,19934,20950,True
1701438685,571187253,106,38,18385,22246,True
1701438685,634760627,92,77,18834,21602,True
1701438685,682794545,58,151,20672,19204,True
1701438685,746917926,120,47,18908,22382,True
1701438685,780026022,56,157,21032,19099,True
1701438685,827107988,132,103,20079,20454,True
1701438685,875141130,60,143,21173,19083,True
1701438685,939770348,143,40,18977,21812,True
1701438685,971575166,156,43,18888,22362,True
1701438686,35331428,130,81,18261,22573,True
1701438686,83328641,69,154,20312,19246,True
1701438686,131684252,70,118,21230,19473,True
1701438686,179663349,45,141,20697,19015,True
1701438686,227525779,58,88,20771,20276,True
1701438686,275637578,64,146,20580,19131,True
1701438686,323660459,131,61,20045,20841,True
1701438686,420189015,124,51,19637,21333,True
1701438686,452228276,153,58,20082,20352,True
1701438686,483862258,81,142,20629,19177,True
1701438686,532181876,70,112,21524,19386,True
1701438686,580249005,45,151,20756,19062,True
1701438686,644189364,150,50,18389,22375,True
1701438686,676327638,62,168,21048,19390,True
1701438686,724198646,112,56,20164,20597,True
1701438686,772913394,126,63,18658,22372,True
1701438686,820525801,123,73,18925,21732,True
1701438686,884391912,61,144,20466,19268,True
1701438686,933068605,76,104,21472,19343,True
1701438686,980854791,41,138,20659,18780,True
1701438687,29188536,76,102,20118,20321,True
1701438687,76646222,56,115,21070,18919,True
1701438687,124705585,113,50,20333,20260,True
1701438687,172814123,112,45,17839,22159,True
1701438687,236851512,96,85,18424,22398,True
1701438687,301119407,58,145,20668,20082,True
1701438687,333137252,80,80,21354,19004,True
1701438687,381225918,55,138,20836,18828,True
1701438687,430055371,66,110,20012,20422,True
1701438687,477227286,51,126,20960,18863,True
1701438687,525271305,121,48,20275,20285,True
1701438687,573396298,112,49,17869,22307,True
1701438687,638749262,103,88,18528,22004,True
1701438687,685471319,50,161,20253,19897,True
1701438687,733654072,108,74,21066,18941,True
1701438687,781727303,50,142,21017,19598,True
1701438687,830263232,77,138,20213,20098,True
1701438687,878743548,64,118,21106,18942,True
1701438687,925719646,115,53,20621,20592,True
1701438687,990243500,115,101,19931,19924,True
1701438688,38775958,128,70,18640,22098,True
1701438688,85775046,61,153,20308,19393,True
1701438688,134149569,61,83,21226,19032,True
1701438688,182207829,57,146,20792,19642,True
1701438688,230359833,60,134,20751,20107,True
1701438688,278436830,56,150,20442,19171,True
1701438688,326229200,110,60,20343,20677,True
1701438688,390414328,107,108,19881,20189,True
1701438688,438287891,135,68,18832,22238,True
1701438688,486470698,56,147,19505,19697,True
1701438688,550598977,101,44,19903,21298,True
1701438688,582752250,62,149,20791,19826,True
1701438688,630635808,57,132,20729,19997,True
1701438688,678824609,51,135,20576,18941,True
1701438688,728234278,114,66,21172,20742,True
1701438688,774986097,148,56,18361,22342,True
1701438688,838924206,140,61,18213,22196,True
1701438688,888153562,54,164,19354,19855,True
1701438688,935200459,58,92,20092,19490,True
1701438688,999167467,62,91,21202,19968,True
1701438689,31464886,45,143,20977,20111,True
1701438689,79363321,71,153,20346,18996,True
1701438689,128166281,101,71,20965,20824,True
1701438689,175719066,159,49,19017,22273,True
1701438689,239747395,174,74,18539,22277,True
1701438689,464201602,140,79,18777,20766,True
1701438689,479811276,77,128,20496,18722,True
1701438689,511801279,57,146,20915,18905,True
1701438689,575899415,159,41,19621,21283,True
1701438689,607984236,53,142,20492,18858,True
1701438689,640006553,132,58,17972,21935,True
1701438689,671954189,155,65,19198,22730,True
1701438689,704273639,61,128,21114,19168,True
1701438689,737659876,49,136,20575,18770,True
1701438689,768183473,131,74,18113,22361,True
1701438689,800120929,64,99,21211,19515,True
1701438689,832201031,65,124,21168,19209,True
1701438689,880276835,47,158,20085,19103,True
1701438689,928577803,92,65,20913,20802,True
1701438689,992529389,117,81,18782,20849,True
1701438690,40457438,144,54,18305,22134,True
1701438690,88550585,86,139,18923,20027,True
1701438690,137445550,53,129,20398,19164,True
1701438690,200630666,55,105,21242,19497,True
1701438690,248785447,118,48,19824,21628,True
1701438690,280751444,38,157,20321,19130,True
1701438690,345028205,132,39,18951,22076,True
1701438690,392889786,100,93,18684,20851,True
1701438690,441029693,87,20,16122,19569,True
1701438690,489062411,23,29,13357,15272,True
1701438690,537665913,23,22,8952,12054,True
1701438690,585423609,47,20,8192,7884,True
1701438690,633168504,34,16,4153,5890,True
1701438690,681212049,48,38,3050,2223,True
1701438690,729433355,8,7,320,591,True
1701438690,793375071,134,52,3496,2698,True
1701438690,841468770,52,92,3522,3916,True
1701438690,889601263,105,67,3056,3676,True
1701438690,937798794,83,49,3965,3478,True
1701438690,986869698,92,50,3061,3392,True
1701438691,33746282,45,103,3067,3826,True
1701438691,81921911,46,44,3623,3457,True
1701438691,146728057,78,72,2857,3575,True
1701438691,178157064,165,52,4288,3102,True
1701438691,241945213,83,40,3836,3712,True
1701438691,290191919,58,100,2272,3437,True
1701438691,338521599,49,46,2889,3442,True
1701438691,386657976,98,91,3015,4190,True
1701438691,434159529,134,54,3542,3618,True
1701438691,482205720,57,62,3575,3739,True
1701438691,546437550,89,71,4028,3096,True
1701438691,578643372,28,97,2947,3372,True
1701438691,658706918,39,83,3796,3335,True
1701438691,690468136,90,69,2890,3708,True
1701438691,738743672,49,82,3310,4123,True
1701438691,787049567,53,83,3971,3342,True
1701438691,834681879,100,44,3049,3848,True
1701438691,899062529,61,91,2339,3172,True
1701438691,947202103,83,101,5026,5680,True
1701438691,979110001,116,185,5909,7118,True
1701438692,59216824,39,46,363,0,True
1701438692,90961347,27,21,0,0,True
1701438692,139413132,0,0,0,0,True
1701438692,187407854,0,0,0,0,True
1701438692,236062389,0,0,0,0,True
1701438692,283183388,0,0,0,0,True
1701438692,331302039,267,240,-6387,6362,True
1701438692,379637665,221,231,-9406,8441,True
1701438692,443355927,231,137,-10701,10034,True
1701438692,491426076,186,177,-11344,10082,True
1701438692,539649140,168,205,-12953,12338,True
1701438692,587863738,149,104,-16008,13743,True
1701438692,668054746,149,168,-15946,16318,True
1701438692,699894503,82,63,-16396,13728,True
1701438692,731720290,76,95,-15401,13646,True
1701438692,796745149,64,41,-16232,13880,True
1701438692,860169975,89,38,-16483,14722,True
1701438692,908108330,46,110,-15393,14008,True
1701438693,100232856,100,61,-17003,14878,True
1701438693,148160767,53,110,-15932,14042,True
1701438693,211876654,23,28,-9564,9986,True
1701438693,244976629,53,105,-7828,6574,True
1701438693,276139902,54,17,-4103,6163,True
1701438693,308017597,16,15,-3574,4595,True
1701438693,340074396,32,61,-2692,1495,True
1701438693,371865560,24,43,0,0,True
1701438693,388015689,8,4,-886,2818,True
1701438693,419905171,156,59,-3282,3709,True
1701438693,435671050,161,77,-5479,2885,True
1701438693,484269829,65,73,-2831,3681,True
1701438693,531949277,11,0,0,0,True
1701438693,595509935,0,0,0,0,True
1701438693,644164923,0,0,0,0,True
1701438693,691414694,0,0,0,0,True
1701438693,739865458,0,0,0,0,True
1701438693,787978545,0,0,0,0,True
1701438693,851525439,0,0,0,0,True
1701438693,883024561,0,0,0,0,True
1701438693,931293047,0,0,0,0,True
1701438693,995167576,87,100,3286,3286,True
1701438694,43249375,143,66,7519,6147,True
1701438694,92488260,167,241,10029,11055,True
1701438694,155318707,177,115,15033,13102,True
1701438694,202959096,272,121,17009,17802,True
1701438694,251996479,228,189,17788,21539,True
1701438694,299011211,282,134,22483,24179,True
1701438694,332238011,132,133,22499,20561,True
1701438694,378987463,139,30,20437,22054,True
1701438694,442810753,111,90,18655,21193,True
1701438694,491504312,58,127,20261,18633,True
1701438694,538798922,72,35,21565,20168,True
1701438694,602608451,103,44,21143,21123,True
1701438694,634851499,75,49,20916,21532,True
1701438694,682484182,60,93,20650,19324,True
1701438694,730788241,131,53,20669,21005,True
1701438694,778574433,160,65,18668,22266,True
1701438694,842459669,121,91,18760,21495,True
1701438694,891016388,58,129,20428,18587,True
1701438694,938381649,63,62,21286,19625,True
1701438694,986350663,53,153,20872,19032,True
1701438695,50329048,149,53,18933,22016,True
1701438695,82159406,51,113,20565,19592,True
1701438695,130183374,106,51,20469,21214,True
1701438695,194032552,96,128,19868,19979,True
1701438695,273912870,158,87,18723,21681,True
1701438695,306084357,53,73,21413,20031,True
1701438695,338939523,63,95,21322,19884,True
1701438695,386064471,49,134,20584,18709,True
1701438695,449950181,146,49,19139,22507,True
1701438695,498616685,116,134,18727,20566,True
1701438695,545814516,161,62,18126,21581,True
1701438695,593706197,88,153,18846,20412,True
1701438695,641625105,150,87,18482,21631,True
1701438695,690012431,88,148,19561,19030,True
1701438695,801527966,65,45,20607,20831,True
1701438695,849706783,139,51,19087,22384,True
1701438695,881405553,48,143,20714,19308,True
1701438695,913541985,45,131,20574,19303,True
1701438695,945453068,151,51,18579,21855,True
1701438695,993339857,109,137,19043,19956,True
1701438696,41252341,131,53,18381,21262,True
1701438696,89217478,123,126,20018,19465,True
1701438696,138367928,37,127,20748,19942,True
1701438696,186948091,55,138,20382,18819,True
1701438696,233108426,66,59,21221,19623,True
1701438696,281044318,43,158,20804,19280,True
1701438696,346340796,138,53,18450,22368,True
1701438696,378115353,155,34,19145,21939,True
1701438696,440926642,138,55,18424,21911,True
1701438696,488831530,103,117,19941,19352,True
1701438696,537770304,35,129,20630,19472,True
1701438696,585529676,53,134,19763,18665,True
1701438696,632807285,61,53,21156,19568,True
1701438696,680699597,41,168,20528,19444,True
1701438696,728596382,59,109,20386,20963,True
1701438696,777585306,151,27,18913,22027,True
1701438696,840551839,137,42,18432,21907,True
1701438696,888499055,106,130,19872,19970,True
1701438696,938533986,38,137,20624,19388,True
1701438697,394847,49,89,20426,20259,True
1701438697,48377653,145,44,18845,22048,True
1701438697,80387532,48,131,20463,18871,True
1701438697,128252791,107,49,20334,20617,True
1701438697,176547248,145,49,18348,22342,True
1701438697,240422954,135,47,18718,22343,True
1701438697,304581074,48,121,20733,19216,True
1701438697,336315048,57,82,20169,19001,True
1701438697,384130625,49,133,20885,18751,True
1701438697,433295154,54,107,20598,20382,True
1701438697,480107220,57,139,20524,19058,True
1701438697,527979822,105,62,21080,19772,True
1701438697,576123401,158,49,18493,21948,True
1701438697,639929285,129,64,18123,22145,True
1701438697,687761699,64,155,19336,19811,True
1701438697,736078280,42,92,20898,18678,True
1701438697,783835763,47,134,20737,19437,True
1701438697,832136120,37,133,20504,20073,True
1701438697,895598200,103,102,18578,21565,True
1701438697,927543553,99,49,21010,19599,True
1701438697,975571649,149,49,18595,21885,True
1701438698,55904280,123,47,20370,20338,True
1701438698,87378072,53,156,20199,19891,True
1701438698,135691779,55,83,21186,18890,True
1701438698,183398728,56,135,20830,19586,True
1701438698,232090650,68,141,20876,20122,True
1701438698,279550929,53,113,20431,18785,True
1701438698,343274549,132,48,18732,22305,True
1701438698,391907570,122,95,19593,20023,True
1701438698,440419439,132,73,18191,22107,True
1701438698,487021002,61,124,19386,19844,True
1701438698,551495210,107,44,18961,21392,True
1701438698,583064783,52,129,20780,19531,True
1701438698,631285479,56,141,20602,19533,True
1701438698,679917912,53,137,20427,18663,True
1701438698,742937380,147,47,18935,22253,True
1701438698,774950297,153,43,18525,21366,True
1701438698,839424766,151,45,18512,22186,True
1701438698,886693747,72,114,18389,20693,True
1701438698,934716482,52,149,19923,19033,True
1701438698,982701263,72,101,19816,19584,True
1701438699,30798087,50,138,20968,19168,True
1701438699,78765222,60,153,20707,19390,True
1701438699,126497760,91,97,20912,19635,True
1701438699,174545858,158,37,19020,21427,True
1701438699,238252025,117,46,18201,21979,True
1701438699,286421675,83,121,18216,21645,True
1701438699,334498685,49,134,20485,18823,True
1701438699,382370314,111,106,19993,19419,True
1701438699,430308396,52,144,20904,19206,True
