timestamp_sec,timestamp_nanosec,velocity_left,velocity_right
1701438676.0,324472534.0,8.450704574584961,8.788732528686523
1701438676.0,373360044.0,8.08450698852539,8.619718551635742
1701438676.0,436669607.0,8.901408195495605,8.028168678283691
1701438676.0,484856507.0,8.676055908203125,7.915493011474609
1701438676.0,516682853.0,8.14084529876709,8.169013977050781
1701438676.0,580734329.0,8.591548919677734,8.0
1701438676.0,628911127.0,8.816901206970215,8.591548919677734
1701438676.0,678016421.0,8.253520965576172,9.014084815979004
1701438676.0,726166643.0,8.478873252868652,8.845070838928223
1701438676.0,773967193.0,8.08450698852539,8.619718551635742
1701438676.0,822609089.0,8.591548919677734,8.957746505737305
1701438676.0,870177445.0,8.14084529876709,8.704225540161133
1701438676.0,935231576.0,8.788732528686523,8.563380241394043
1701438676.0,982915273.0,8.563380241394043,7.97183084487915
1701438677.0,62539417.0,8.14084529876709,8.338027954101562
1701438677.0,77772523.0,8.28169059753418,8.957746505737305
1701438677.0,125788969.0,8.619718551635742,8.788732528686523
1701438677.0,173794861.0,8.08450698852539,8.732394218444824
1701438677.0,222630214.0,8.591548919677734,8.816901206970215
1701438677.0,287066520.0,8.478873252868652,8.0
1701438677.0,333855119.0,8.816901206970215,8.36619758605957
1701438677.0,382398910.0,8.394366264343262,7.97183084487915
1701438677.0,431231354.0,8.816901206970215,8.309859275817871
1701438677.0,478469130.0,8.394366264343262,8.929577827453613
1701438677.0,526359026.0,8.676055908203125,8.704225540161133
1701438677.0,575196569.0,8.14084529876709,8.816901206970215
1701438677.0,638581911.0,8.816901206970215,7.97183084487915
1701438677.0,686573577.0,8.394366264343262,8.0
1701438677.0,734468028.0,8.816901206970215,8.338027954101562
1701438677.0,798741052.0,8.028168678283691,8.873239517211914
1701438677.0,830608024.0,8.704225540161133,8.169013977050781
1701438677.0,880149432.0,8.36619758605957,8.957746505737305
1701438677.0,928048301.0,8.676055908203125,8.676055908203125
1701438677.0,993127493.0,8.309859275817871,8.14084529876709
1701438678.0,22910675.0,8.929577827453613,8.760563850402832
1701438678.0,87302961.0,8.422534942626953,7.97183084487915
1701438678.0,167296850.0,8.112675666809082,8.507041931152344
1701438678.0,184170568.0,8.422534942626953,8.0
1701438678.0,247725173.0,8.394366264343262,8.901408195495605
1701438678.0,295319530.0,8.197182655334473,8.535211563110352
1701438678.0,311929735.0,8.478873252868652,7.97183084487915
1701438678.0,375408081.0,8.169013977050781,8.816901206970215
1701438678.0,439677408.0,8.591548919677734,8.028168678283691
1701438678.0,487752386.0,8.450704574584961,8.197182655334473
1701438678.0,535725067.0,8.647887229919434,8.028168678283691
1701438678.0,583746883.0,8.394366264343262,8.08450698852539
1701438678.0,649132590.0,8.422534942626953,8.957746505737305
1701438678.0,679949942.0,8.36619758605957,8.957746505737305
1701438678.0,729115964.0,8.676055908203125,8.676055908203125
1701438678.0,777211842.0,8.169013977050781,8.845070838928223
1701438678.0,825084458.0,8.732394218444824,8.591548919677734
1701438678.0,873224267.0,8.253520965576172,8.929577827453613
1701438678.0,952501345.0,8.507041931152344,8.788732528686523
1701438678.0,984446677.0,8.28169059753418,8.14084529876709
1701438679.0,32457369.0,8.957746505737305,8.197182655334473
1701438679.0,96812076.0,8.028168678283691,8.309859275817871
1701438679.0,128906688.0,8.732394218444824,8.647887229919434
1701438679.0,161889001.0,8.704225540161133,8.394366264343262
1701438679.0,256740700.0,8.760563850402832,8.563380241394043
1701438679.0,289029721.0,8.22535228729248,8.08450698852539
1701438679.0,321873719.0,8.309859275817871,8.08450698852539
1701438679.0,370104269.0,8.112675666809082,8.760563850402832
1701438679.0,434052411.0,8.845070838928223,8.450704574584961
1701438679.0,482640020.0,8.450704574584961,8.957746505737305
1701438679.0,529286896.0,8.732394218444824,8.28169059753418
1701438679.0,578209025.0,8.22535228729248,8.901408195495605
1701438679.0,642919579.0,8.676055908203125,8.0563383102417
1701438679.0,689493534.0,8.0563383102417,8.28169059753418
1701438679.0,737372857.0,8.760563850402832,7.943662166595459
1701438679.0,785479171.0,8.507041931152344,7.915493011474609
1701438679.0,833649388.0,8.647887229919434,8.422534942626953
1701438679.0,882895571.0,8.422534942626953,8.676055908203125
1701438679.0,931379288.0,8.732394218444824,8.14084529876709
1701438679.0,993873059.0,8.197182655334473,8.478873252868652
1701438680.0,73909473.0,8.112675666809082,8.845070838928223
1701438680.0,91526934.0,8.112675666809082,8.253520965576172
1701438680.0,187117131.0,8.338027954101562,8.112675666809082
1701438680.0,203338601.0,8.169013977050781,8.816901206970215
1701438680.0,219117590.0,8.28169059753418,8.22535228729248
1701438680.0,283439406.0,8.676055908203125,8.788732528686523
1701438680.0,332243857.0,8.929577827453613,8.14084529876709
1701438680.0,378372118.0,8.535211563110352,8.816901206970215
1701438680.0,443467962.0,8.36619758605957,7.943662166595459
1701438680.0,491386238.0,8.0563383102417,8.478873252868652
1701438680.0,523566709.0,8.08450698852539,8.535211563110352
1701438680.0,586649301.0,8.169013977050781,8.253520965576172
1701438680.0,634735151.0,8.619718551635742,7.97183084487915
1701438680.0,683738439.0,6.901408672332764,6.788732528686523
1701438680.0,732184471.0,5.492957592010498,5.267605781555176
1701438680.0,778998426.0,4.366197109222412,4.676056385040283
1701438680.0,828009479.0,3.2957746982574463,2.9577465057373047
1701438680.0,891364323.0,1.4647886753082275,1.8873239755630493
1701438680.0,939254236.0,0.7323943376541138,0.6478873491287231
1701438680.0,988196904.0,0.9577465057373047,0.8732394576072693
1701438681.0,35492651.0,0.22535210847854614,0.9014084339141846
1701438681.0,84271313.0,0.7042253613471985,0.7042253613471985
1701438681.0,131591744.0,1.0985915660858154,0.9577465057373047
1701438681.0,180974485.0,0.7042253613471985,0.8732394576072693
1701438681.0,244551307.0,0.9577465057373047,0.9577465057373047
1701438681.0,291876013.0,1.0140844583511353,0.8169013857841492
1701438681.0,341042570.0,0.7042253613471985,0.6478873491287231
1701438681.0,387787174.0,0.9577465057373047,0.9577465057373047
1701438681.0,435890449.0,0.98591548204422,0.9014084339141846
1701438681.0,485126289.0,0.9014084339141846,0.98591548204422
1701438681.0,533089792.0,0.8169013857841492,0.8732394576072693
1701438681.0,580773185.0,0.6197183132171631,0.6760563254356384
1701438681.0,644298155.0,0.4507042169570923,0.9014084339141846
1701438681.0,692356920.0,0.591549277305603,0.6760563254356384
1701438681.0,724295377.0,1.0704225301742554,0.98591548204422
1701438681.0,788443070.0,0.8450704216957092,0.8450704216957092
1701438681.0,836460550.0,0.8169013857841492,0.8450704216957092
1701438681.0,884618516.0,0.9295774698257446,0.98591548204422
1701438681.0,932692530.0,2.197183132171631,2.2253520488739014
1701438681.0,982241442.0,1.6619718074798584,1.6901408433914185
1701438682.0,44834610.0,0.0,0.0
1701438682.0,93984541.0,0.0,0.0
1701438682.0,141468668.0,0.0,0.0
1701438682.0,190335523.0,0.0,0.0
1701438682.0,238037962.0,0.0,0.0
1701438682.0,285474480.0,0.0,0.0
1701438682.0,333263363.0,-1.1267606019973755,0.7323943376541138
1701438682.0,381712337.0,-1.8873239755630493,2.0845069885253906
1701438682.0,446012927.0,-3.2112677097320557,3.492957830429077
1701438682.0,493568698.0,-3.633802890777588,3.4647886753082275
1701438682.0,541563433.0,-4.985915660858154,4.394366264343262
1701438682.0,573693470.0,-4.929577350616455,5.464788913726807
1701438682.0,637582858.0,-6.647887229919434,6.788732528686523
1701438682.0,685784107.0,-6.197183132171631,6.591549396514893
1701438682.0,735173977.0,-6.394366264343262,6.676056385040283
1701438682.0,781751277.0,-5.943662166595459,6.535211086273193
1701438682.0,831215749.0,-6.2253522872924805,6.676056385040283
1701438682.0,895135558.0,-6.169013977050781,6.450704097747803
1701438682.0,942023136.0,-5.943662166595459,6.14084529876709
1701438683.0,7229118.0,-5.85915470123291,6.0
1701438683.0,93013540.0,-5.802816867828369,5.943662166595459
1701438683.0,118648657.0,-6.056337833404541,6.422535419464111
1701438683.0,262738877.0,-3.6619718074798584,3.2957746982574463
1701438683.0,279824660.0,-2.760563373565674,2.8450703620910645
1701438683.0,342813937.0,-1.2112675905227661,1.0140844583511353
1701438683.0,359880539.0,-1.0704225301742554,0.7605633735656738
1701438683.0,439900451.0,0.0,0.0
1701438683.0,486896637.0,0.0,0.0
1701438683.0,536015795.0,0.0,0.0
1701438683.0,584138561.0,0.0,0.0
1701438683.0,664046897.0,0.0,0.0
1701438683.0,679738578.0,0.0,0.0
1701438683.0,759698266.0,0.0,0.0
1701438683.0,792193821.0,0.0,0.0
1701438683.0,839657861.0,1.436619758605957,1.774647831916809
1701438683.0,887429215.0,2.985915422439575,3.2112677097320557
1701438683.0,935556443.0,4.2253522872924805,4.422535419464111
1701438683.0,999689182.0,5.549295902252197,6.11267614364624
1701438684.0,47883619.0,7.436619758605957,6.563380241394043
1701438684.0,79644963.0,8.197182655334473,7.492957592010498
1701438684.0,143674761.0,8.929577827453613,8.535211563110352
1701438684.0,191720562.0,8.507041931152344,8.619718551635742
1701438684.0,416335360.0,8.647887229919434,8.169013977050781
1701438684.0,465083329.0,8.647887229919434,8.08450698852539
1701438684.0,496509611.0,8.450704574584961,8.535211563110352
1701438684.0,529588387.0,8.36619758605957,8.563380241394043
1701438684.0,545217597.0,8.788732528686523,8.028168678283691
1701438684.0,560468966.0,8.22535228729248,8.309859275817871
1701438684.0,576533992.0,8.0563383102417,8.957746505737305
1701438684.0,624323702.0,8.478873252868652,8.394366264343262
1701438684.0,640571271.0,8.704225540161133,7.943662166595459
1701438684.0,689387644.0,8.309859275817871,8.478873252868652
1701438684.0,736719935.0,8.647887229919434,8.169013977050781
1701438684.0,784535677.0,8.22535228729248,8.535211563110352
1701438684.0,832602520.0,8.309859275817871,8.422534942626953
1701438684.0,896868783.0,8.309859275817871,8.676055908203125
1701438684.0,944744018.0,8.873239517211914,8.0563383102417
1701438684.0,992787363.0,8.704225540161133,8.309859275817871
1701438685.0,40880611.0,8.788732528686523,7.915493011474609
1701438685.0,72907620.0,8.22535228729248,8.873239517211914
1701438685.0,154063070.0,8.08450698852539,8.760563850402832
1701438685.0,186010365.0,8.22535228729248,8.647887229919434
1701438685.0,234109861.0,8.394366264343262,8.338027954101562
1701438685.0,297534355.0,8.309859275817871,8.873239517211914
1701438685.0,345279653.0,8.788732528686523,8.028168678283691
1701438685.0,393351332.0,8.422534942626953,8.36619758605957
1701438685.0,441364956.0,8.732394218444824,7.943662166595459
1701438685.0,489760153.0,8.338027954101562,8.309859275817871
1701438685.0,538991790.0,8.704225540161133,8.0563383102417
1701438685.0,585763775.0,8.14084529876709,8.676055908203125
1701438685.0,665793476.0,8.732394218444824,8.112675666809082
1701438685.0,713772109.0,8.845070838928223,8.22535228729248
1701438685.0,761847132.0,8.760563850402832,8.338027954101562
1701438685.0,793913026.0,8.22535228729248,8.394366264343262
1701438685.0,841943343.0,8.873239517211914,8.0563383102417
1701438685.0,875044970.0,8.0563383102417,8.901408195495605
1701438685.0,938676271.0,8.704225540161133,8.08450698852539
1701438686.0,3236735.0,8.028168678283691,8.985915184020996
1701438686.0,50762849.0,8.36619758605957,8.535211563110352
1701438686.0,83233772.0,8.309859275817871,8.845070838928223
1701438686.0,146308204.0,8.732394218444824,8.08450698852539
1701438686.0,194414479.0,8.309859275817871,8.422534942626953
1701438686.0,242455694.0,8.816901206970215,8.0
1701438686.0,290781842.0,8.760563850402832,8.08450698852539
1701438686.0,338941506.0,8.760563850402832,8.08450698852539
1701438686.0,434734115.0,8.957746505737305,8.169013977050781
1701438686.0,452100464.0,8.338027954101562,8.535211563110352
1701438686.0,499101314.0,8.028168678283691,8.788732528686523
1701438686.0,532086175.0,8.0,8.788732528686523
1701438686.0,594985633.0,8.309859275817871,8.394366264343262
1701438686.0,644094715.0,8.845070838928223,7.943662166595459
1701438686.0,691374860.0,8.788732528686523,8.169013977050781
1701438686.0,739316786.0,8.788732528686523,8.0563383102417
1701438686.0,789143566.0,8.450704574584961,8.676055908203125
1701438686.0,836212619.0,8.788732528686523,7.943662166595459
1701438686.0,899422713.0,8.197182655334473,8.647887229919434
1701438686.0,949112814.0,8.704225540161133,7.943662166595459
1701438686.0,995459477.0,8.28169059753418,8.422534942626953
1701438687.0,43500519.0,8.788732528686523,8.08450698852539
1701438687.0,91596742.0,8.732394218444824,8.14084529876709
1701438687.0,139784611.0,8.845070838928223,8.0563383102417
1701438687.0,188540609.0,8.338027954101562,8.619718551635742
1701438687.0,235752013.0,8.788732528686523,7.915493011474609
1701438687.0,315875112.0,8.676055908203125,8.112675666809082
1701438687.0,363948364.0,8.732394218444824,8.08450698852539
1701438687.0,395992506.0,8.08450698852539,8.647887229919434
1701438687.0,445004965.0,8.788732528686523,8.112675666809082
1701438687.0,492287255.0,8.788732528686523,8.0
1701438687.0,540404096.0,8.845070838928223,8.0563383102417
1701438687.0,589258066.0,8.309859275817871,8.591548919677734
1701438687.0,669403259.0,8.816901206970215,8.253520965576172
1701438687.0,700700551.0,8.169013977050781,8.591548919677734
1701438687.0,750243871.0,8.732394218444824,8.0563383102417
1701438687.0,797695650.0,8.0563383102417,8.676055908203125
1701438687.0,830168449.0,8.309859275817871,8.619718551635742
1701438687.0,892674246.0,8.704225540161133,8.08450698852539
1701438687.0,924626043.0,8.22535228729248,8.422534942626953
1701438687.0,990063374.0,8.36619758605957,8.647887229919434
1701438688.0,52964676.0,8.22535228729248,8.253520965576172
1701438688.0,102028634.0,8.22535228729248,8.760563850402832
1701438688.0,149324214.0,8.647887229919434,7.943662166595459
1701438688.0,197455169.0,8.0563383102417,8.704225540161133
1701438688.0,246067989.0,8.816901206970215,8.0563383102417
1701438688.0,294150791.0,8.732394218444824,8.169013977050781
1701438688.0,341303679.0,8.816901206970215,7.88732385635376
1701438688.0,405350114.0,8.28169059753418,8.957746505737305
1701438688.0,438192517.0,8.732394218444824,7.97183084487915
1701438688.0,501526723.0,8.0563383102417,8.732394218444824
1701438688.0,549478344.0,8.422534942626953,8.22535228729248
1701438688.0,597396031.0,8.0563383102417,8.676055908203125
1701438688.0,645716539.0,8.338027954101562,8.112675666809082
1701438688.0,693680787.0,8.788732528686523,8.112675666809082
1701438688.0,743217263.0,8.788732528686523,7.802816867828369
1701438688.0,789783315.0,8.676055908203125,8.507041931152344
1701438688.0,837829728.0,8.873239517211914,8.0
1701438688.0,903086026.0,8.08450698852539,8.788732528686523
1701438688.0,949954027.0,8.394366264343262,8.253520965576172
1701438688.0,999070554.0,8.0563383102417,8.619718551635742
1701438689.0,46927996.0,8.394366264343262,8.22535228729248
1701438689.0,94489655.0,8.760563850402832,8.08450698852539
1701438689.0,142372072.0,8.647887229919434,7.97183084487915
1701438689.0,190273671.0,8.760563850402832,8.394366264343262
1701438689.0,254716661.0,8.28169059753418,8.478873252868652
1701438689.0,478714090.0,8.253520965576172,8.957746505737305
1701438689.0,494669067.0,8.788732528686523,8.112675666809082
1701438689.0,510705319.0,8.112675666809082,8.929577827453613
1701438689.0,590755510.0,8.732394218444824,8.338027954101562
1701438689.0,623000310.0,8.450704574584961,8.450704574584961
1701438689.0,638913487.0,8.929577827453613,8.0563383102417
1701438689.0,686888194.0,8.816901206970215,8.450704574584961
1701438689.0,718998229.0,8.22535228729248,8.253520965576172
1701438689.0,751124686.0,8.450704574584961,8.22535228729248
1701438689.0,768090414.0,8.929577827453613,7.915493011474609
1701438689.0,816468992.0,8.28169059753418,8.563380241394043
1701438689.0,847264861.0,8.422534942626953,8.169013977050781
1701438689.0,896420858.0,8.760563850402832,8.0563383102417
1701438689.0,943406578.0,8.647887229919434,7.943662166595459
1701438690.0,7405999.0,8.22535228729248,8.873239517211914
1701438690.0,39364088.0,8.873239517211914,7.943662166595459
1701438690.0,103667433.0,8.08450698852539,8.845070838928223
1701438690.0,151608479.0,8.394366264343262,8.28169059753418
1701438690.0,199533513.0,8.028168678283691,8.732394218444824
1701438690.0,247689172.0,8.422534942626953,8.14084529876709
1701438690.0,296539575.0,8.788732528686523,8.112675666809082
1701438690.0,359773323.0,8.704225540161133,8.394366264343262
1701438690.0,407843659.0,8.22535228729248,8.901408195495605
1701438690.0,439932112.0,8.788732528686523,8.0563383102417
1701438690.0,487967546.0,7.1549296379089355,6.8450703620910645
1701438690.0,552009622.0,5.014084339141846,4.732394218444824
1701438690.0,601041372.0,4.169013977050781,3.746478796005249
1701438690.0,649114396.0,2.507042169570923,2.8450703620910645
1701438690.0,681120475.0,1.8309859037399292,2.197183132171631
1701438690.0,745983772.0,0.47887325286865234,0.0
1701438690.0,792280934.0,0.4507042169570923,0.7323943376541138
1701438690.0,856561540.0,0.8732394576072693,0.8169013857841492
1701438690.0,905838196.0,1.0704225301742554,0.8169013857841492
1701438690.0,968716371.0,0.9014084339141846,0.7323943376541138
1701438691.0,577439.0,0.7323943376541138,0.9014084339141846
1701438691.0,48664433.0,0.9295774698257446,0.98591548204422
1701438691.0,96951750.0,0.9295774698257446,0.8450704216957092
1701438691.0,145633744.0,0.9577465057373047,0.8169013857841492
1701438691.0,192746334.0,0.98591548204422,0.7323943376541138
1701438691.0,257551404.0,1.0422534942626953,0.7042253613471985
1701438691.0,305733247.0,0.5633803009986877,0.8732394576072693
1701438691.0,353023653.0,0.7605633735656738,0.8732394576072693
1701438691.0,402029139.0,0.9014084339141846,0.8169013857841492
1701438691.0,450202057.0,0.9577465057373047,0.8732394576072693
1701438691.0,497653453.0,0.8450704216957092,0.7323943376541138
1701438691.0,545340720.0,0.5633803009986877,0.9295774698257446
1701438691.0,593294705.0,0.9014084339141846,0.8169013857841492
1701438691.0,657609440.0,0.5633803009986877,0.9014084339141846
1701438691.0,705690423.0,0.9014084339141846,0.8450704216957092
1701438691.0,753450629.0,0.9295774698257446,0.8169013857841492
1701438691.0,801588117.0,0.7887324094772339,0.8169013857841492
1701438691.0,849571448.0,0.6760563254356384,0.7323943376541138
1701438691.0,897966649.0,0.98591548204422,0.9295774698257446
1701438691.0,947061384.0,0.98591548204422,0.8732394576072693
