timestamp_sec,timestamp_nanosec,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
1701438664.0,932709905.0,-0.0012588603422045708,6.443914026021957e-05,-0.0001486772671341896,0.9999992251396179,0.00015854452822853393,-0.00018652046664518205,-4.0908549054983245e-07,-0.009699642658233643,-0.007336974143981934,-0.0254669189453125
1701438664.0,972643653.0,-0.0012563848868012428,6.097555160522461e-05,-0.00014868192374706268,0.9999992251396179,0.0001520707175743755,-0.0002030861061382268,-4.810797100677066e-07,-0.022028207778930664,-0.0019731521606445312,0.012451171875
1701438665.0,22665003.0,-0.0012523913756012917,5.755666643381119e-05,-0.00014868564903736115,0.9999992251396179,0.00017790944980998103,-0.00012103801106780943,-3.3270167624887093e-07,-0.003838181495666504,-0.021947085857391357,-0.0017490386962890625
1701438665.0,72754685.0,-0.001248648390173912,5.5130571126937866e-05,-0.000148688443005085,0.9999992251396179,0.0001355769457242287,-8.38110098374923e-05,-9.741040823123271e-08,0.005408167839050293,-0.0058400630950927734,0.010959625244140625
1701438665.0,124684353.0,-0.0012448113411664963,5.328841507434845e-05,-0.00014869123697280884,0.9999992251396179,0.00012960524479703519,-5.780324314164979e-05,-2.2046393421412986e-07,0.007216334342956543,-0.009641408920288086,-0.006764411926269531
1701438665.0,172792804.0,-0.0012399638071656227,5.162879824638367e-05,-0.00014869309961795807,0.9999992251396179,0.0002054556902139994,-6.17686756014062e-05,-2.500900616715158e-07,-0.00347745418548584,0.002758204936981201,0.011662483215332031
1701438665.0,232760839.0,-0.001234453171491623,4.9661844968795776e-05,-0.0001486949622631073,0.9999992251396179,0.000159331109822084,-6.943814085206152e-05,-7.758024239459125e-08,-0.0018003582954406738,-0.00461733341217041,0.008517265319824219
1701438665.0,284994193.0,-0.0012299474328756332,4.7419220209121704e-05,-0.00014869775623083115,0.9999992251396179,0.00014805618574124262,-8.414213523818627e-05,-9.705054666588927e-08,-0.007592320442199707,-0.01894134283065796,-0.025360107421875
1701438665.0,333381051.0,-0.0012257248163223267,4.430953413248062e-05,-0.0001487014815211296,0.9999992251396179,0.00012947764691698246,-0.0001308263991059223,-3.2818323901016976e-07,0.028054237365722656,0.004575490951538086,-0.0019168853759765625
1701438665.0,382659021.0,-0.001223134808242321,4.006829112768173e-05,-0.0001487070694565773,0.9999992251396179,0.0001015962864276865,-0.00018280909552479446,-4.0776691697891173e-07,0.009676814079284668,-0.009453177452087402,-0.001857757568359375
1701438665.0,432672089.0,-0.0012214472517371178,3.5140663385391235e-05,-0.0001487135887145996,0.9999992251396179,3.511849577494101e-05,-0.0002040247547145559,-6.208082914102837e-07,-0.015680789947509766,-0.02179938554763794,0.012663841247558594
1701438665.0,472766669.0,-0.001220756210386753,3.0924566090106964e-05,-0.0001487182453274727,0.9999992251396179,3.45959129823479e-05,-0.00021695627786120377,-4.4910626599098274e-07,0.0074506402015686035,-0.019684791564941406,-8.7738037109375e-05
1701438665.0,526241917.0,-0.0012208260595798492,2.5727786123752594e-05,-0.000148724764585495,0.9999992251396179,2.4057921420980343e-06,-0.00015043500632498492,-3.242169258244785e-07,0.005676329135894775,0.003925502300262451,0.00157928466796875
1701438665.0,573510311.0,-0.0012215003371238708,2.1080486476421356e-05,-0.0001487303525209427,0.9999992251396179,-5.34604378300057e-05,-0.0001690573137089899,-3.835576339646657e-07,0.003923535346984863,-0.01383984088897705,-0.009211540222167969
1701438665.0,633023807.0,-0.0012229830026626587,1.6104429960250854e-05,-0.000148736871778965,0.9999992251396179,-2.273610579124593e-05,-0.00015246834456990725,-3.729351698337373e-07,-0.0067629218101501465,-0.0010971426963806152,-0.00921630859375
1701438665.0,684279688.0,-0.0012242775410413742,1.264922320842743e-05,-0.00014874059706926346,0.9999992251396179,-4.5109351451466865e-05,-0.00010992815808022679,-2.995703976055816e-07,-0.028117060661315918,-0.008410274982452393,-0.001979827880859375
1701438665.0,733865446.0,-0.0012246370315551758,1.0336749255657196e-05,-0.0001487433910369873,0.9999992251396179,9.65512572476727e-06,-7.382003796312838e-05,-9.041763717794749e-08,0.009891211986541748,0.003995835781097412,-0.005705833435058594
1701438665.0,783206933.0,-0.0012245429679751396,8.761882781982422e-06,-0.00014874525368213654,0.9999992251396179,-2.0935908063304125e-05,-5.292327438492835e-05,-6.427505028558748e-08,0.0028761625289916992,0.012781023979187012,-0.007283210754394531
1701438665.0,832264609.0,-0.001223251223564148,7.71787017583847e-06,-0.00014874711632728577,0.9999992251396179,7.558530427209697e-05,-3.90037720913458e-05,-2.52157890444708e-07,0.0191495418548584,-0.016162097454071045,-0.007102012634277344
1701438665.0,873166886.0,-0.0012223673984408379,6.9160014390945435e-06,-0.00014874804764986038,0.9999992251396179,6.735809289181814e-05,-4.3702584033550575e-05,-2.4038848506419097e-07,0.0028913021087646484,0.0017081499099731445,-0.01221466064453125
1701438665.0,924327604.0,-0.0012212125584483147,5.777925252914429e-06,-0.000148748978972435,0.9999992251396179,5.838290404568657e-05,-4.271004559011962e-05,-5.319927817144866e-08,-0.0006601810455322266,0.01962745189666748,0.016740798950195312
1701438665.0,974897057.0,-0.0012199785560369492,4.521571099758148e-06,-0.00014875084161758423,0.9999992251396179,2.5854497020980003e-05,-4.498417865046516e-05,-2.1983566499014325e-07,0.013555526733398438,-1.710653305053711e-05,-0.013742446899414062
1701438666.0,32596437.0,-0.0012191301211714745,2.5723129510879517e-06,-0.00014875270426273346,0.9999992251396179,3.0164792564540264e-05,-8.060395849733658e-05,-9.737969342147724e-08,0.006180286407470703,0.0036774873733520508,-0.0031681060791015625
1701438666.0,82746445.0,-0.0012193433940410614,3.371387720108032e-07,-0.0001487554982304573,0.9999992251396179,-2.0197714643923426e-06,-9.522542783469707e-05,-1.1556362321835126e-07,0.0060239434242248535,-0.008764684200286865,0.012877464294433594
1701438666.0,134586279.0,-0.001219836063683033,-2.021901309490204e-06,-0.00014875829219818115,0.9999992251396179,-2.6178759473548503e-05,-8.185048525350864e-05,-9.74237067098853e-08,0.01664215326309204,0.009333789348602295,-0.019616127014160156
1701438666.0,182791823.0,-0.001219973899424076,-4.8568472266197205e-06,-0.00014876201748847961,0.9999992251396179,1.1186773026489374e-06,-0.00012233608141146374,-3.3243703343610287e-07,0.007461190223693848,0.011167347431182861,0.0038213729858398438
1701438666.0,232650281.0,-0.001220674254000187,-8.153729140758514e-06,-0.00014876574277877808,0.9999992251396179,-5.7247636561444977e-05,-0.00013159331592655835,-1.5923079468144764e-07,-0.0034981966018676758,-0.004938364028930664,-0.019399642944335938
1701438666.0,282606826.0,-0.0012217797338962555,-1.1174939572811127e-05,-0.00014876946806907654,0.9999992251396179,-5.6273988669441666e-05,-0.00010937749730051216,-1.3278539714517514e-07,-0.014123201370239258,0.002396881580352783,-0.010231971740722656
1701438666.0,322694020.0,-0.0012228786945343018,-1.2699514627456665e-05,-0.00014877133071422577,0.9999992251396179,-5.4208504516530956e-05,-5.7185661144948856e-05,-6.937477603485748e-08,-0.001111745834350586,0.020438671112060547,0.014851570129394531
1701438666.0,374965491.0,-0.0012242067605257034,-1.3241544365882874e-05,-0.00014877226203680038,0.9999992251396179,-4.272174420981808e-05,8.051235839118631e-06,9.499793751062595e-09,-0.03304368257522583,0.011406123638153076,-0.022945404052734375
1701438666.0,432623966.0,-0.0012255441397428513,-1.1296942830085754e-05,-0.00014876946806907654,0.9999992251396179,1.4821514564430434e-05,0.00011871534645428131,3.559651418827009e-07,-0.005150735378265381,0.0040514469146728516,0.0286865234375
1701438666.0,482707115.0,-0.001225183717906475,-7.776543498039246e-06,-0.00014876574277877808,0.9999992251396179,4.55840555501203e-05,0.0001587957461079451,3.8106971828732617e-07,0.009577035903930664,-0.019863367080688477,-0.009295463562011719
1701438666.0,535519556.0,-0.0012232949957251549,-3.4552067518234253e-06,-0.00014876015484333038,0.9999992251396179,8.194525820916262e-05,0.0001405253826383886,3.163016425383372e-07,-0.013501584529876709,0.0067130327224731445,-0.007559776306152344
1701438666.0,582299089.0,-0.001220707781612873,1.4211982488632202e-06,-0.00014875363558530807,0.9999992251396179,0.00017271300553042758,0.00020428240046713235,6.384732481062854e-07,-0.009681165218353271,0.009965717792510986,-0.00554656982421875
1701438666.0,622618657.0,-0.001217481680214405,5.323439836502075e-06,-0.000148748978972435,0.9999992251396179,0.00032640127029800065,0.00027942852585534963,6.166430597068649e-07,-0.0005934834480285645,0.0006669759750366211,0.010611534118652344
1701438666.0,682590274.0,-0.0012114979326725006,1.1159107089042664e-05,-0.00014874152839183807,0.9999992251396179,0.00021047836710865638,0.00019615596850712727,4.2631084753005835e-07,-0.004183769226074219,-0.005316793918609619,-0.0236358642578125
1701438666.0,744303592.0,-0.0012039877474308014,1.6955658793449402e-05,-0.00014873407781124115,0.9999992251396179,0.0002508253454803024,0.000161490417537837,3.5813890997707264e-07,0.006756842136383057,-0.007501006126403809,-0.0020647048950195312
1701438666.0,775095626.0,-0.001200009137392044,1.991353929042816e-05,-0.00014872942119836807,0.9999992251396179,0.00023116030549646347,0.00016035183229495294,4.983887293097478e-07,0.006871223449707031,-0.027280867099761963,-0.005595207214355469
1701438666.0,832608727.0,-0.0011934302747249603,2.601463347673416e-05,-0.00014872197061777115,0.9999992251396179,0.00023829707758937657,0.000234839716413494,5.066367852498319e-07,0.014152109622955322,-0.003845393657684326,-0.0019197463989257812
1701438666.0,882687113.0,-0.0011887066066265106,3.1171366572380066e-05,-0.00014871545135974884,0.9999992251396179,0.00019295036791563554,0.00021343252990443145,4.451877444168661e-07,0.016184449195861816,0.017758667469024658,0.005099296569824219
1701438666.0,935199304.0,-0.0011842306703329086,3.6463141441345215e-05,-0.00014870800077915192,0.9999992251396179,0.00011807884200121599,0.00016998626785638438,5.025688048423913e-07,0.019835352897644043,-0.007414102554321289,-0.004136085510253906
1701438666.0,984403165.0,-0.0011793598532676697,4.142243415117264e-05,-0.00014870241284370422,0.9999993443489075,0.0001718167712095082,0.0001662067485170454,3.6128392028503e-07,-0.012471914291381836,0.017652571201324463,-0.0025320053100585938
1701438667.0,2849515.0,-0.0011773491278290749,4.3437816202640533e-05,-0.00014869961887598038,0.9999993443489075,0.00022788279333012804,0.00019434855969917208,4.201839556120159e-07,-0.0015950798988342285,0.010376691818237305,0.004498481750488281
1701438667.0,82561740.0,-0.0011680638417601585,5.1662325859069824e-05,-0.000148688443005085,0.9999993443489075,0.0003225228490384799,0.0002662699785119602,8.088527042178783e-07,0.007507264614105225,0.006213009357452393,-0.013795852661132812
1701438667.0,152574430.0,-0.001158926635980606,5.858764052391052e-05,-0.00014867912977933884,0.9999993443489075,0.00027825234507678664,0.00024314283273884865,7.571154181197129e-07,0.003910720348358154,0.018477976322174072,-0.02987384796142578
1701438667.0,242564296.0,-0.001146663911640644,6.557628512382507e-05,-0.00014866981655359268,0.9999993443489075,0.0002588948807236648,0.00010673632026086835,3.2657445180298876e-07,0.0052065253257751465,-0.015954315662384033,-0.013379096984863281
1701438667.0,282549815.0,-0.0011417139321565628,6.695184856653214e-05,-0.00014866795390844345,0.9999993443489075,0.0002470600780230655,4.742526211619193e-05,6.872667050912115e-08,0.006649136543273926,-0.005087733268737793,0.013754844665527344
1701438667.0,332632030.0,-0.001136329025030136,6.724987179040909e-05,-0.00014866702258586884,0.9999993443489075,0.0001870508948942967,-4.796607181256425e-06,8.693887093348845e-09,0.0026816129684448242,0.00042003393173217773,0.022490501403808594
1701438667.0,422578576.0,-0.0011269552633166313,6.565824151039124e-05,-0.00014866795390844345,0.9999993443489075,0.0002020433625755243,-6.948491825016204e-05,-6.589657249040757e-08,0.023636937141418457,0.007762134075164795,-0.010510444641113281
1701438667.0,442693239.0,-0.0011252090334892273,6.485916674137115e-05,-0.00014866888523101807,0.9999993443489075,0.00017023625376908326,-8.956525343157038e-05,-8.915171828187517e-08,-0.021390557289123535,-0.010190129280090332,-0.006793022155761719
1701438667.0,482557775.0,-0.0011218488216400146,6.304401904344559e-05,-0.0001486707478761673,0.9999993443489075,0.00018208584602120526,-9.556530390759806e-05,-9.598160436412357e-08,0.005450129508972168,-0.008326947689056396,0.0038547515869140625
1701438667.0,552518658.0,-0.001117638312280178,5.952082574367523e-05,-0.00014867447316646576,0.9999993443489075,0.00014193275610002953,-0.00014215389197922063,-1.522840783354425e-07,0.012473881244659424,-0.015337884426116943,-0.010750770568847656
1701438667.0,593350419.0,-0.0011155195534229279,5.744677037000656e-05,-0.0001486772671341896,0.9999993443489075,8.801331364931178e-05,-9.523293026340881e-05,-2.723465075353944e-07,-0.0037072300910949707,-0.0205572247505188,0.0018491744995117188
1701438667.0,692518189.0,-0.001112879253923893,5.30928373336792e-05,-0.00014868192374706268,0.9999993443489075,3.78854971632074e-05,-8.356337465810342e-05,-1.8441574383357682e-07,0.01965165138244629,-0.019944727420806885,-0.010569572448730469
1701438667.0,753579075.0,-0.0011131362989544868,5.0479546189308167e-05,-0.00014868471771478653,0.9999993443489075,-4.291379487235135e-05,-7.811374827183233e-05,-8.677914652104939e-08,0.014250397682189941,-0.01804196834564209,0.0054931640625
1701438667.0,785436361.0,-0.0011135060340166092,4.918314516544342e-05,-0.00014868658035993576,0.9999993443489075,-1.0243923184425187e-05,-6.556689162351078e-05,-2.188792253306223e-07,-0.005545258522033691,-0.012516498565673828,-0.005438804626464844
1701438667.0,864918812.0,-0.0011146264150738716,4.606414586305618e-05,-0.00014869030565023422,0.9999993443489075,-8.26087652848949e-06,-5.939242296854574e-05,-2.1848655903483275e-07,0.00530773401260376,-0.02671569585800171,0.010331153869628906
1701438667.0,892568138.0,-0.0011152615770697594,4.5029446482658386e-05,-0.00014869123697280884,0.9999993443489075,-4.1809817649008435e-05,-6.810248460649933e-05,-2.6309512772303375e-07,0.01432126760482788,-0.01938176155090332,0.015531539916992188
1701438667.0,913906202.0,-0.0011160001158714294,4.434864968061447e-05,-0.00014869216829538345,0.9999993443489075,-6.437418841984936e-05,-5.867294667007542e-05,-2.323247963979721e-07,-0.018121302127838135,0.005885124206542969,-0.02038288116455078
1701438667.0,932719557.0,-0.0011167200282216072,4.367902874946594e-05,-0.00014869216829538345,0.9999993443489075,-6.370470092129367e-05,-6.040486297790589e-05,-6.997634930820395e-08,0.014323890209197998,0.0006828904151916504,0.022592544555664062
1701438668.0,42559719.0,-0.0011229515075683594,4.0971674025058746e-05,-0.00014869589358568192,0.9999993443489075,-0.00011918856899113098,-2.9908490871393313e-05,-3.746046520720541e-08,0.00014191865921020508,0.006384313106536865,0.0066738128662109375
1701438668.0,132446830.0,-0.0011289222165942192,4.077702760696411e-05,-0.00014869589358568192,0.9999993443489075,-0.00013888701097943004,-5.9009784618212e-07,-5.928862687779442e-09,0.007599472999572754,-0.020221710205078125,0.021195411682128906
1701438668.0,154694253.0,-0.0011301049962639809,4.072580486536026e-05,-0.00014869589358568192,0.9999993443489075,-8.321618492453568e-05,-5.194366090920516e-06,-9.523109835891261e-09,-0.00862884521484375,-0.003998816013336182,0.012238502502441406
1701438668.0,234510497.0,-0.0011367974802851677,4.0930695831775665e-05,-0.00014869682490825653,0.9999993443489075,-0.0001231864402941054,1.7712599296928048e-05,1.4568350090530584e-08,0.004219651222229004,0.016188204288482666,0.029974937438964844
1701438668.0,282632205.0,-0.0011418526992201805,4.1542574763298035e-05,-0.00014869589358568192,0.9999993443489075,-0.0002233804141545146,2.5375558508835775e-05,1.7108239862773635e-08,-0.020992398262023926,-0.017720937728881836,-0.000926971435546875
1701438668.0,322484479.0,-0.0011461172252893448,4.204642027616501e-05,-0.00014869589358568192,0.9999993443489075,-0.0003228185562675242,2.8636272818124183e-05,1.895544654374546e-08,0.029285907745361328,-0.013928890228271484,0.0022335052490234375
1701438668.0,394701046.0,-0.0011546667665243149,4.1962601244449615e-05,-0.00014869589358568192,0.9999993443489075,-0.0003589224690907991,-3.898626300283409e-05,-6.078233510047732e-08,0.0019384026527404785,-0.008153796195983887,-0.005261421203613281
1701438668.0,442867884.0,-0.0011611692607402802,4.0286220610141754e-05,-0.00014869775623083115,0.9999993443489075,-0.00023613760469996673,-9.475006814141497e-05,-1.1918833187460054e-07,0.01930457353591919,0.0011530518531799316,-0.014104843139648438
1701438668.0,482675697.0,-0.0011661434546113014,3.7690624594688416e-05,-0.0001487014815211296,0.9999993443489075,-0.00027522142641637267,-0.00017749760210188008,-4.4385757779065703e-07,-0.008043348789215088,0.002959311008453369,0.0007457733154296875
1701438668.0,582527611.0,-0.0011776052415370941,2.8561800718307495e-05,-0.00014871172606945038,0.9999993443489075,-0.0001969865433218908,-0.00018908112695999434,-5.987029821135962e-07,0.01298290491104126,0.013416945934295654,-0.005614280700683594
1701438668.0,612436632.0,-0.001180507242679596,2.5795772671699524e-05,-0.00014871452003717422,0.9999993443489075,-0.00020734395884882762,-0.00019547844523742843,-4.387882132901353e-07,-0.0013204216957092285,0.0025879740715026855,0.007321357727050781
1701438668.0,702385263.0,-0.0011861706152558327,1.920759677886963e-05,-0.00014872197061777115,0.9999993443489075,-0.0001152513562356623,-0.00013579499648988327,-3.18003470941423e-07,-0.0062950849533081055,-0.010679483413696289,-0.0010395050048828125
1701438668.0,732422665.0,-0.0011869920417666435,1.7945654690265656e-05,-0.00014872383326292038,0.9999993443489075,-5.412266938692551e-05,-7.627877917216558e-05,-2.790206391328766e-07,0.013714730739593506,0.00891202688217163,0.013502120971679688
1701438668.0,772562731.0,-0.0011874297633767128,1.6517937183380127e-05,-0.0001487256959080696,0.9999993443489075,1.070652225266691e-05,-7.486587883806014e-05,-2.8781358223776205e-07,-0.015040457248687744,-0.009383320808410645,0.0030755996704101562
1701438668.0,882373459.0,-0.0011863019317388535,1.3336539268493652e-05,-0.00014872942119836807,0.9999993443489075,9.559474689039508e-06,-5.27834634092348e-05,-3.141998786036586e-07,-0.0004550814628601074,-0.018612444400787354,0.013974189758300781
1701438668.0,912401056.0,-0.001186354085803032,1.2866221368312836e-05,-0.00014872942119836807,0.9999993443489075,7.230997065764987e-06,-2.985598635190059e-05,-3.5658405727349806e-08,0.006762862205505371,-0.005890488624572754,0.0031499862670898438
1701438669.0,3851948.0,-0.0011886116117238998,1.10650435090065e-05,-0.00014873221516609192,0.9999993443489075,-7.202309890344346e-05,-4.446290611880628e-05,-1.1439616309982329e-07,-0.01138758659362793,0.0055997371673583984,0.017665863037109375
1701438669.0,42532076.0,-0.0011904826387763023,1.0021030902862549e-05,-0.00014873314648866653,0.9999993443489075,-7.655052849802872e-05,-4.762646326903075e-05,-5.541605881217554e-08,0.010177433490753174,0.002299010753631592,0.010347366333007812
1701438669.0,72605510.0,-0.0011924970895051956,9.434297680854797e-06,-0.00014873407781124115,0.9999993443489075,-0.00012953470471017183,-3.4769292404252306e-05,-2.2455672114475424e-07,0.0029984116554260254,-0.008310556411743164,-0.014842987060546875
1701438669.0,142402645.0,-0.0011970605701208115,8.56444239616394e-06,-0.00014873500913381577,0.9999993443489075,-0.00033756033342357666,-4.6611080005729457e-05,-5.8425828838427994e-08,0.008550107479095459,0.0007153749465942383,0.006443977355957031
1701438669.0,192407349.0,-0.0011998247355222702,8.021481335163116e-06,-0.00014873500913381577,0.9999993443489075,-8.318614366711098e-05,-2.0623919048037477e-05,-2.6104077959174178e-08,-0.0022690892219543457,0.025782763957977295,-0.0048694610595703125
1701438669.0,212349664.0,-0.001200944185256958,7.844530045986176e-06,-0.00014873594045639038,0.9999993443489075,-0.0001122514650582546,-1.7879638827032285e-05,-2.349385172127095e-08,0.015667080879211426,0.0041051506996154785,-0.01945018768310547
1701438669.0,292493097.0,-0.0012029539793729782,7.390044629573822e-06,-0.00014873594045639038,0.9999993443489075,-4.122418655286195e-05,-9.037960802189073e-06,-1.129845854354004e-08,-0.012792587280273438,-0.0035805702209472656,0.023466110229492188
1701438669.0,342413330.0,-0.001202831044793129,7.841736078262329e-06,-0.00014873594045639038,0.9999993443489075,-1.370692002985802e-05,2.98101783220183e-05,3.471708071360064e-08,-0.003611326217651367,0.03561675548553467,0.015842437744140625
1701438669.0,432448549.0,-0.0011987071484327316,9.684823453426361e-06,-0.00014873314648866653,0.9999993443489075,0.00016879620720864643,4.2133017093426214e-05,5.2206800932887116e-08,-0.00883936882019043,0.01315164566040039,0.02029705047607422
1701438669.0,462369824.0,-0.0011967075988650322,1.0450370609760284e-05,-0.00014873221516609192,0.9999993443489075,0.0001369079382018529,5.4050671175603436e-05,6.660541226012291e-08,0.016277313232421875,0.0020545125007629395,-0.014253616333007812
1701438669.0,542587520.0,-0.0011895298957824707,1.2318603694438934e-05,-0.0001487303525209427,0.9999993443489075,0.00018086031655259474,4.5851523014887745e-05,5.849111285083285e-08,-0.010608553886413574,-3.141164779663086e-05,0.005211830139160156
1701438669.0,565244938.0,-0.0011877622455358505,1.2750737369060516e-05,-0.00014872942119836807,0.9999993443489075,0.00014059807896344881,3.3121586135166394e-05,4.1963971377723595e-08,0.01444709300994873,-0.017916381359100342,-0.01646900177001953
1701438669.0,644677288.0,-0.0011816099286079407,1.3910233974456787e-05,-0.00014872755855321884,0.9999993443489075,0.00023806596235020512,2.868169525821854e-05,3.478778988933059e-08,0.005424678325653076,0.0002740025520324707,0.01747608184814453
1701438669.0,693127434.0,-0.001179208979010582,1.4699995517730713e-05,-0.00014872662723064423,0.9999993443489075,8.131148681685066e-05,3.736914051939318e-05,4.616979036302594e-08,0.019863247871398926,-0.0014190673828125,-0.014868736267089844
1701438669.0,782318864.0,-0.0011760005727410316,1.6528181731700897e-05,-0.000148724764585495,0.9999993443489075,4.953200625097806e-05,4.875698250441769e-05,5.86048897854656e-08,-0.019596636295318604,-0.001019120216369629,-0.02538776397705078
1701438669.0,832413489.0,-0.0011748513206839561,1.796148717403412e-05,-0.00014872290194034576,0.9999993443489075,7.865639304497211e-05,6.903426589120694e-05,8.275909443119733e-08,-0.0013506412506103516,0.016785919666290283,0.0014820098876953125
1701438669.0,842480578.0,-0.0011744676157832146,1.8322840332984924e-05,-0.00014872197061777115,0.9999993443489075,7.621888052590671e-05,7.179976867771409e-05,2.688893603800042e-07,0.00766444206237793,0.007745802402496338,-0.00035572052001953125
1701438669.0,952221756.0,-0.001168951392173767,2.247840166091919e-05,-0.00014871731400489807,0.9999993443489075,8.868514555179933e-05,8.463266369662316e-05,2.708496009589748e-07,-0.017254114151000977,0.003709733486175537,-0.0016565322875976562
1701438669.0,972225645.0,-0.0011676624417304993,2.345070242881775e-05,-0.00014871638268232346,0.9999993443489075,0.00018286489611205346,0.0001409133114033903,1.7038279930925984e-07,0.00798189640045166,-0.01785099506378174,0.0019693374633789062
1701438670.0,61255027.0,-0.0011617271229624748,3.0166469514369965e-05,-0.00014870800077915192,0.9999993443489075,0.00013713491742056526,0.00017026291941622652,3.923216024300581e-07,0.012461304664611816,0.010507404804229736,0.014652252197265625
